Transaction_ID,Date,Type,Category,Amount,Vendor_ID,Employee_ID,Program_ID,Grant_ID,State,Payment_Method,Status,Description
T019693,2026-05-05,Income,CSR Grant,16231162,,,P003,G019,Uttar Pradesh,NEFT,Completed,CSR Grant
T019694,2025-11-28,Income,International NGO,6430199,,,P005,G025,Uttar Pradesh,RTGS,Completed,International NGO
T019695,2024-11-10,Expense,Nutrition Kits,-380166,V041,,P008,G019,Uttar Pradesh,RTGS,Pending,Nutrition Kits
T019696,2026-04-25,Expense,Training,-99664,V043,,P002,G025,Maharashtra,Cheque,Completed,Training
T019697,2024-08-14,Expense,Travel,-28707,V117,,P011,G009,Karnataka,Cheque,Completed,Travel
T019698,2025-03-07,Income,Individual Donation,39231,,,P003,G018,Karnataka,NEFT,Completed,Individual Donation
T019699,2025-06-19,Income,CSR Grant,10324228,,,P001,G008,Madhya Pradesh,NEFT,Failed,CSR Grant
T019700,2026-07-17,Income,Government Grant,33712876,,,P009,G024,Gujarat,UPI,Completed,Government Grant
T019701,2025-12-17,Income,CSR Grant,10138058,,,P003,G007,Tamil Nadu,NEFT,Completed,CSR Grant
T019702,2025-11-06,Income,CSR Grant,13516846,,,P003,G019,Gujarat,RTGS,Completed,CSR Grant
T019703,2024-10-04,Expense,Consulting,-206688,V054,,P014,G017,Gujarat,UPI,Pending,Consulting
T019704,2025-01-18,Expense,Utilities,-28829,V005,,P011,G007,Maharashtra,UPI,Completed,Utilities
T019705,2025-06-25,Expense,Consulting,-203352,V044,,P010,G017,Tamil Nadu,NEFT,Pending,Consulting
T019706,2025-05-29,Income,CSR Grant,16450537,,,P004,G017,Gujarat,UPI,Pending,CSR Grant
T019707,2026-05-10,Expense,Rent,-61110,V087,,P004,G018,Rajasthan,UPI,Completed,Rent
T019708,2024-08-11,Expense,Travel,-14380,V011,,P006,G007,Rajasthan,NEFT,Completed,Travel
T019709,2025-12-24,Income,CSR Grant,16114773,,,P009,G009,Rajasthan,UPI,Completed,CSR Grant
T019710,2025-12-28,Expense,Rent,-64863,V025,,P002,G024,Madhya Pradesh,Bank Transfer,Failed,Rent
T019711,2025-07-29,Expense,Rent,-188268,V085,,P005,G007,Gujarat,Cheque,Completed,Rent
T019712,2025-07-03,Income,CSR Grant,7764937,,,P008,G022,Rajasthan,NEFT,Failed,CSR Grant
T019713,2025-08-09,Expense,Travel,-49678,V106,,P003,G020,Madhya Pradesh,UPI,Completed,Travel
T019714,2024-08-14,Expense,Nutrition Kits,-302250,V050,,P006,G013,Delhi,Cheque,Completed,Nutrition Kits
T019715,2024-09-04,Expense,Salary,-38628,,E152,P013,G022,Madhya Pradesh,Bank Transfer,Failed,Salary
T019716,2024-08-01,Expense,IT Equipment,-253052,V074,,P008,G004,Uttar Pradesh,Bank Transfer,Pending,IT Equipment
T019717,2026-06-29,Expense,Medicines,-285459,V028,,P011,G009,Gujarat,NEFT,Completed,Medicines
T019718,2025-02-10,Income,International NGO,7534369,,,P009,G008,Uttar Pradesh,RTGS,Completed,International NGO
T019719,2026-01-04,Income,Corporate Donation,3734905,,,P010,G002,Delhi,Bank Transfer,Completed,Corporate Donation
T019720,2026-07-16,Expense,Consulting,-106800,V076,,P001,G010,Uttar Pradesh,Cheque,Completed,Consulting
T019721,2025-02-01,Expense,Utilities,-10805,V029,,P015,G018,Delhi,NEFT,Completed,Utilities
T019722,2026-06-21,Expense,Medicines,-406369,V116,,P004,G019,Madhya Pradesh,UPI,Completed,Medicines
T019723,2025-02-09,Income,Government Grant,1210741,,,P005,G021,Rajasthan,UPI,Failed,Government Grant
T019724,2025-02-19,Expense,Utilities,-64191,V004,,P010,G019,Maharashtra,UPI,Completed,Utilities
T019725,2024-11-03,Income,Corporate Donation,4610948,,,P015,G019,Rajasthan,Bank Transfer,Failed,Corporate Donation
T019726,2024-10-15,Income,Government Grant,27898529,,,P015,G004,Rajasthan,Bank Transfer,Completed,Government Grant
T019727,2025-05-09,Expense,Nutrition Kits,-336066,V061,,P007,G014,Karnataka,Bank Transfer,Failed,Nutrition Kits
T019728,2026-03-22,Income,Government Grant,29500249,,,P006,G022,Madhya Pradesh,NEFT,Failed,Government Grant
T019729,2026-04-01,Expense,Utilities,-35453,V110,,P003,G004,Maharashtra,NEFT,Pending,Utilities
T019730,2025-08-13,Expense,Medicines,-190023,V009,,P010,G002,Madhya Pradesh,NEFT,Completed,Medicines
T019731,2025-01-27,Income,International NGO,12159973,,,P006,G019,Tamil Nadu,Cheque,Completed,International NGO
T019732,2025-01-06,Income,Individual Donation,55281,,,P003,G013,Madhya Pradesh,Bank Transfer,Failed,Individual Donation
T019733,2025-07-25,Income,CSR Grant,14297847,,,P015,G001,Gujarat,RTGS,Failed,CSR Grant
T019734,2025-03-18,Income,Individual Donation,72537,,,P007,G006,Delhi,Bank Transfer,Pending,Individual Donation
T019735,2026-04-17,Expense,Training,-36574,V013,,P015,G022,Gujarat,NEFT,Completed,Training
T019736,2025-03-31,Income,CSR Grant,800324,,,P009,G004,Maharashtra,UPI,Completed,CSR Grant
T019737,2025-08-03,Income,CSR Grant,17655728,,,P011,G003,Delhi,NEFT,Failed,CSR Grant
T019738,2026-06-12,Expense,Consulting,-135993,V068,,P006,G004,Gujarat,RTGS,Completed,Consulting
T019739,2026-03-31,Income,International NGO,18226122,,,P014,G022,Delhi,UPI,Pending,International NGO
T019740,2025-08-08,Expense,Utilities,-44218,V006,,P005,G011,Delhi,Bank Transfer,Completed,Utilities
T019741,2024-12-10,Expense,Salary,-102295,,E192,P011,G010,Tamil Nadu,Bank Transfer,Failed,Salary
T019742,2026-05-18,Expense,Consulting,-203373,V018,,P011,G004,Rajasthan,Cheque,Completed,Consulting
T019743,2024-10-02,Expense,IT Equipment,-50308,V118,,P004,G016,Gujarat,UPI,Completed,IT Equipment
T019744,2025-04-17,Income,Individual Donation,51964,,,P006,G006,Karnataka,Cheque,Completed,Individual Donation
T019745,2025-09-06,Income,International NGO,4133662,,,P009,G003,Karnataka,Bank Transfer,Pending,International NGO
T019746,2026-05-03,Income,Corporate Donation,695587,,,P003,G010,Madhya Pradesh,UPI,Completed,Corporate Donation
T019747,2026-04-06,Expense,Office Supplies,-28319,V058,,P009,G013,Tamil Nadu,RTGS,Pending,Office Supplies
T019748,2026-05-08,Expense,Training,-59834,V096,,P008,G003,Rajasthan,UPI,Failed,Training
T019749,2024-11-28,Income,Individual Donation,22275,,,P014,G013,Uttar Pradesh,RTGS,Completed,Individual Donation
T019750,2024-12-03,Expense,Office Supplies,-9896,V048,,P010,G007,Madhya Pradesh,UPI,Failed,Office Supplies
T019751,2026-03-31,Income,International NGO,29737906,,,P003,G012,Gujarat,NEFT,Completed,International NGO
T019752,2025-04-03,Expense,Training,-24751,V039,,P005,G008,Maharashtra,Cheque,Completed,Training
T019753,2024-12-27,Income,CSR Grant,15692103,,,P009,G010,Karnataka,UPI,Completed,CSR Grant
T019754,2026-02-13,Expense,Consulting,-136867,V119,,P006,G017,Delhi,UPI,Failed,Consulting
T019755,2025-02-06,Income,Government Grant,15647476,,,P010,G002,Madhya Pradesh,Cheque,Completed,Government Grant
T019756,2025-03-05,Expense,Medicines,-210227,V101,,P008,G006,Maharashtra,Bank Transfer,Completed,Medicines
T019757,2025-08-19,Expense,Nutrition Kits,-391876,V108,,P002,G014,Madhya Pradesh,NEFT,Failed,Nutrition Kits
T019758,2025-10-09,Income,CSR Grant,17728030,,,P009,G025,Delhi,RTGS,Completed,CSR Grant
T019759,2025-12-07,Income,Government Grant,7239880,,,P007,G007,Rajasthan,UPI,Failed,Government Grant
T019760,2026-05-21,Income,Individual Donation,35120,,,P015,G005,Uttar Pradesh,NEFT,Completed,Individual Donation
T019761,2025-01-21,Income,International NGO,15129940,,,P007,G013,Madhya Pradesh,UPI,Completed,International NGO
T019762,2026-06-24,Income,Individual Donation,48248,,,P011,G024,Maharashtra,NEFT,Completed,Individual Donation
T019763,2025-05-26,Income,International NGO,20138876,,,P009,G019,Karnataka,NEFT,Completed,International NGO
T019764,2025-08-18,Expense,Nutrition Kits,-254946,V007,,P001,G024,Uttar Pradesh,Bank Transfer,Completed,Nutrition Kits
T019765,2025-06-17,Expense,Utilities,-6474,V006,,P005,G017,Delhi,Cheque,Pending,Utilities
T019766,2025-10-31,Income,Corporate Donation,653499,,,P007,G015,Rajasthan,UPI,Completed,Corporate Donation
T019767,2025-10-25,Income,CSR Grant,10972033,,,P004,G009,Maharashtra,Cheque,Completed,CSR Grant
T019768,2025-08-04,Income,Government Grant,21220640,,,P007,G009,Madhya Pradesh,Bank Transfer,Completed,Government Grant
T019769,2025-12-22,Income,Government Grant,33964548,,,P010,G021,Delhi,RTGS,Completed,Government Grant
T019770,2025-07-14,Income,Individual Donation,82117,,,P013,G011,Madhya Pradesh,RTGS,Pending,Individual Donation
T019771,2025-11-21,Income,CSR Grant,1096444,,,P004,G012,Gujarat,RTGS,Completed,CSR Grant
T019772,2025-12-14,Income,Individual Donation,65574,,,P011,G007,Tamil Nadu,UPI,Failed,Individual Donation
T019773,2026-02-08,Expense,Salary,-32005,,E043,P006,G019,Tamil Nadu,RTGS,Pending,Salary
T019774,2024-11-08,Expense,Medicines,-378995,V004,,P013,G006,Madhya Pradesh,NEFT,Failed,Medicines
T019775,2026-03-20,Income,Individual Donation,6086,,,P007,G015,Karnataka,Bank Transfer,Completed,Individual Donation
T019776,2024-10-31,Income,CSR Grant,15351797,,,P001,G003,Gujarat,UPI,Failed,CSR Grant
T019777,2026-01-13,Income,Corporate Donation,1459470,,,P010,G003,Uttar Pradesh,RTGS,Completed,Corporate Donation
T019778,2025-01-09,Income,Individual Donation,57682,,,P006,G025,Maharashtra,Bank Transfer,Completed,Individual Donation
T019779,2025-10-01,Income,Corporate Donation,4504580,,,P013,G024,Madhya Pradesh,RTGS,Completed,Corporate Donation
T019780,2024-09-21,Expense,Utilities,-64414,V075,,P012,G010,Karnataka,NEFT,Completed,Utilities
T019781,2026-01-07,Income,Individual Donation,34453,,,P001,G024,Gujarat,UPI,Failed,Individual Donation
T019782,2025-11-22,Income,CSR Grant,8226731,,,P003,G025,Tamil Nadu,RTGS,Completed,CSR Grant
T019783,2026-07-13,Income,Government Grant,8331307,,,P008,G002,Tamil Nadu,Bank Transfer,Completed,Government Grant
T019784,2025-01-08,Income,Individual Donation,51027,,,P006,G024,Delhi,RTGS,Pending,Individual Donation
T019785,2025-02-26,Income,Individual Donation,75092,,,P007,G017,Delhi,Cheque,Completed,Individual Donation
T019786,2024-12-19,Expense,Rent,-169240,V016,,P005,G008,Tamil Nadu,Cheque,Completed,Rent
T019787,2026-05-23,Income,CSR Grant,14557496,,,P006,G009,Uttar Pradesh,Cheque,Completed,CSR Grant
T019788,2026-05-19,Expense,Utilities,-51560,V036,,P008,G001,Rajasthan,NEFT,Completed,Utilities
T019789,2024-08-23,Expense,Salary,-105173,,E029,P002,G008,Maharashtra,NEFT,Completed,Salary
T019790,2026-06-18,Income,Corporate Donation,4554512,,,P010,G002,Madhya Pradesh,Bank Transfer,Completed,Corporate Donation
T019791,2024-08-16,Income,CSR Grant,19541242,,,P004,G009,Uttar Pradesh,NEFT,Completed,CSR Grant
T019792,2025-04-03,Expense,Salary,-145936,,E046,P004,G015,Delhi,UPI,Completed,Salary
T019793,2025-01-31,Income,Government Grant,14387743,,,P010,G011,Karnataka,Cheque,Completed,Government Grant
T019794,2025-06-24,Income,CSR Grant,4679444,,,P005,G009,Karnataka,Bank Transfer,Completed,CSR Grant
T019795,2024-08-12,Expense,IT Equipment,-360730,V071,,P004,G014,Uttar Pradesh,NEFT,Completed,IT Equipment
T019796,2024-09-11,Expense,IT Equipment,-460029,V100,,P009,G008,Gujarat,Cheque,Completed,IT Equipment
T019797,2025-05-10,Income,International NGO,7255789,,,P007,G008,Gujarat,UPI,Failed,International NGO
T019798,2025-08-28,Expense,Salary,-69340,,E209,P006,G009,Madhya Pradesh,RTGS,Failed,Salary
T019799,2025-08-31,Income,International NGO,19888811,,,P003,G013,Madhya Pradesh,RTGS,Completed,International NGO
T019800,2026-01-25,Income,International NGO,5990631,,,P010,G002,Madhya Pradesh,UPI,Completed,International NGO
T019801,2025-12-24,Income,International NGO,29278100,,,P006,G001,Tamil Nadu,Bank Transfer,Completed,International NGO
T019802,2025-02-21,Expense,Training,-90449,V095,,P009,G014,Madhya Pradesh,Bank Transfer,Completed,Training
T019803,2025-01-21,Expense,Consulting,-171588,V109,,P001,G025,Karnataka,Cheque,Completed,Consulting
T019804,2025-05-17,Expense,Utilities,-45402,V050,,P011,G021,Delhi,Bank Transfer,Completed,Utilities
T019805,2026-07-05,Income,Individual Donation,97690,,,P001,G015,Gujarat,RTGS,Completed,Individual Donation
T019806,2025-08-15,Expense,Travel,-45121,V028,,P010,G025,Karnataka,RTGS,Completed,Travel
T019807,2025-02-08,Expense,IT Equipment,-316635,V003,,P007,G015,Madhya Pradesh,Bank Transfer,Completed,IT Equipment
T019808,2026-05-30,Expense,Salary,-56314,,E107,P002,G006,Maharashtra,Cheque,Pending,Salary
T019809,2025-03-10,Income,International NGO,11591405,,,P008,G019,Karnataka,RTGS,Completed,International NGO
T019810,2025-12-06,Expense,IT Equipment,-432101,V001,,P006,G008,Tamil Nadu,UPI,Completed,IT Equipment
T019811,2024-08-23,Income,Corporate Donation,2160507,,,P011,G010,Delhi,NEFT,Pending,Corporate Donation
T019812,2024-10-23,Income,Corporate Donation,1306858,,,P014,G008,Uttar Pradesh,Cheque,Completed,Corporate Donation
T019813,2025-01-12,Expense,Office Supplies,-21363,V086,,P011,G002,Uttar Pradesh,UPI,Completed,Office Supplies
T019814,2024-11-17,Expense,Training,-17059,V076,,P008,G008,Rajasthan,UPI,Completed,Training
T019815,2025-07-16,Income,Government Grant,23742921,,,P002,G020,Uttar Pradesh,Cheque,Completed,Government Grant
T019816,2025-03-20,Income,Government Grant,41566495,,,P015,G006,Delhi,Bank Transfer,Pending,Government Grant
T019817,2025-12-19,Expense,Nutrition Kits,-225718,V023,,P009,G014,Gujarat,NEFT,Completed,Nutrition Kits
T019818,2025-08-02,Expense,Office Supplies,-16240,V120,,P004,G003,Delhi,NEFT,Completed,Office Supplies
T019819,2025-06-08,Expense,IT Equipment,-298722,V113,,P014,G001,Gujarat,RTGS,Failed,IT Equipment
T019820,2026-05-17,Income,CSR Grant,1847019,,,P009,G025,Maharashtra,Cheque,Completed,CSR Grant
T019821,2026-07-16,Expense,Office Supplies,-16664,V012,,P001,G020,Uttar Pradesh,Cheque,Completed,Office Supplies
T019822,2024-10-11,Expense,Office Supplies,-49580,V027,,P014,G002,Delhi,UPI,Completed,Office Supplies
T019823,2025-11-30,Income,Corporate Donation,3267556,,,P003,G008,Madhya Pradesh,NEFT,Completed,Corporate Donation
T019824,2025-03-26,Income,International NGO,19989639,,,P009,G011,Tamil Nadu,UPI,Completed,International NGO
T019825,2025-06-19,Income,CSR Grant,6107751,,,P007,G016,Rajasthan,NEFT,Completed,CSR Grant
T019826,2025-04-30,Expense,Salary,-95137,,E010,P001,G008,Gujarat,RTGS,Failed,Salary
T019827,2025-03-13,Expense,Nutrition Kits,-136516,V021,,P008,G021,Tamil Nadu,RTGS,Completed,Nutrition Kits
T019828,2024-07-28,Expense,Utilities,-17041,V083,,P013,G016,Delhi,RTGS,Completed,Utilities
T019829,2026-02-23,Income,Government Grant,42894882,,,P009,G004,Rajasthan,Cheque,Completed,Government Grant
T019830,2025-07-11,Income,International NGO,1163442,,,P011,G002,Tamil Nadu,Cheque,Pending,International NGO
T019831,2024-08-04,Expense,Rent,-59377,V064,,P006,G013,Uttar Pradesh,UPI,Completed,Rent
T019832,2024-12-17,Expense,Salary,-109905,,E133,P006,G020,Delhi,RTGS,Completed,Salary
T019833,2025-04-13,Expense,Office Supplies,-32790,V117,,P013,G003,Gujarat,Cheque,Pending,Office Supplies
T019834,2026-05-28,Income,International NGO,11530617,,,P015,G022,Gujarat,RTGS,Completed,International NGO
T019835,2026-05-05,Expense,IT Equipment,-195997,V041,,P002,G020,Rajasthan,UPI,Pending,IT Equipment
T019836,2026-05-24,Expense,Office Supplies,-25641,V002,,P002,G008,Delhi,Bank Transfer,Completed,Office Supplies
T019837,2025-12-13,Income,International NGO,15582540,,,P001,G007,Madhya Pradesh,NEFT,Completed,International NGO
T019838,2024-12-20,Income,Corporate Donation,636543,,,P004,G006,Uttar Pradesh,RTGS,Pending,Corporate Donation
T019839,2026-05-30,Expense,Training,-72112,V119,,P010,G012,Rajasthan,RTGS,Pending,Training
T019840,2025-03-21,Income,Government Grant,34284033,,,P002,G009,Karnataka,Bank Transfer,Completed,Government Grant
T019841,2024-11-30,Income,Government Grant,6732880,,,P007,G016,Tamil Nadu,Bank Transfer,Completed,Government Grant
T019842,2026-01-01,Expense,Utilities,-69954,V058,,P006,G019,Delhi,NEFT,Completed,Utilities
T019843,2026-04-06,Income,CSR Grant,17224112,,,P011,G007,Delhi,Cheque,Completed,CSR Grant
T019844,2025-02-04,Expense,IT Equipment,-64410,V077,,P009,G025,Gujarat,UPI,Completed,IT Equipment
T019845,2025-06-24,Income,Government Grant,35045685,,,P008,G022,Madhya Pradesh,NEFT,Completed,Government Grant
T019846,2025-05-29,Expense,Salary,-49812,,E040,P013,G020,Gujarat,Cheque,Completed,Salary
T019847,2025-07-30,Income,Corporate Donation,1518732,,,P010,G021,Karnataka,Bank Transfer,Completed,Corporate Donation
T019848,2024-09-19,Income,International NGO,20005166,,,P004,G021,Rajasthan,Cheque,Completed,International NGO
T019849,2025-01-22,Expense,IT Equipment,-409192,V024,,P012,G019,Tamil Nadu,Cheque,Completed,IT Equipment
T019850,2025-08-09,Expense,IT Equipment,-137971,V022,,P003,G017,Gujarat,RTGS,Completed,IT Equipment
T019851,2025-08-05,Expense,IT Equipment,-57803,V004,,P004,G013,Delhi,Bank Transfer,Completed,IT Equipment
T019852,2025-12-08,Income,CSR Grant,6746470,,,P003,G023,Madhya Pradesh,UPI,Completed,CSR Grant
T019853,2025-10-28,Expense,Medicines,-282201,V050,,P001,G021,Maharashtra,UPI,Completed,Medicines
T019854,2024-08-02,Income,International NGO,7915459,,,P013,G018,Uttar Pradesh,NEFT,Completed,International NGO
T019855,2026-02-26,Income,Individual Donation,89564,,,P009,G021,Delhi,NEFT,Failed,Individual Donation
T019856,2026-05-24,Expense,Medicines,-425648,V089,,P014,G014,Maharashtra,Bank Transfer,Completed,Medicines
T019857,2026-07-18,Expense,Travel,-14830,V116,,P006,G018,Delhi,RTGS,Pending,Travel
T019858,2025-04-19,Expense,Travel,-2044,V038,,P010,G015,Tamil Nadu,Bank Transfer,Completed,Travel
T019859,2025-06-12,Expense,Training,-80413,V041,,P008,G013,Tamil Nadu,Cheque,Completed,Training
T019860,2025-01-31,Income,CSR Grant,10739369,,,P008,G001,Madhya Pradesh,Bank Transfer,Completed,CSR Grant
T019861,2025-04-11,Expense,Medicines,-429311,V065,,P009,G010,Madhya Pradesh,Cheque,Failed,Medicines
T019862,2025-01-22,Expense,Nutrition Kits,-377608,V115,,P008,G013,Madhya Pradesh,Cheque,Pending,Nutrition Kits
T019863,2025-03-07,Income,Individual Donation,16622,,,P014,G006,Delhi,UPI,Completed,Individual Donation
T019864,2024-11-21,Expense,Medicines,-414336,V017,,P006,G015,Karnataka,UPI,Completed,Medicines
T019865,2025-06-16,Expense,Training,-31015,V028,,P013,G017,Rajasthan,RTGS,Completed,Training
T019866,2024-09-02,Income,Individual Donation,99059,,,P005,G016,Tamil Nadu,NEFT,Completed,Individual Donation
T019867,2025-08-21,Expense,Office Supplies,-20126,V066,,P005,G011,Tamil Nadu,UPI,Completed,Office Supplies
T019868,2025-12-16,Expense,IT Equipment,-128303,V016,,P015,G021,Gujarat,RTGS,Completed,IT Equipment
T019869,2026-03-07,Income,CSR Grant,5299955,,,P001,G017,Uttar Pradesh,Cheque,Completed,CSR Grant
T019870,2025-12-01,Income,Corporate Donation,1030066,,,P009,G015,Rajasthan,Cheque,Pending,Corporate Donation
T019871,2025-12-15,Expense,Medicines,-359230,V066,,P015,G004,Madhya Pradesh,UPI,Pending,Medicines
T019872,2026-01-22,Expense,Nutrition Kits,-314090,V017,,P001,G019,Madhya Pradesh,NEFT,Failed,Nutrition Kits
T019873,2025-01-09,Income,Corporate Donation,2251685,,,P015,G004,Uttar Pradesh,NEFT,Completed,Corporate Donation
T019874,2024-11-03,Expense,Consulting,-281375,V069,,P004,G001,Madhya Pradesh,NEFT,Pending,Consulting
T019875,2026-03-20,Income,Corporate Donation,1629883,,,P014,G010,Rajasthan,NEFT,Completed,Corporate Donation
T019876,2026-06-19,Expense,Consulting,-82680,V068,,P005,G006,Gujarat,UPI,Failed,Consulting
T019877,2025-04-16,Expense,Nutrition Kits,-196776,V072,,P011,G004,Gujarat,Cheque,Completed,Nutrition Kits
T019878,2025-06-29,Income,Corporate Donation,2903748,,,P010,G019,Maharashtra,UPI,Pending,Corporate Donation
T019879,2026-01-16,Expense,Utilities,-38823,V103,,P008,G009,Gujarat,Bank Transfer,Failed,Utilities
T019880,2025-11-05,Income,Individual Donation,91875,,,P008,G008,Tamil Nadu,RTGS,Completed,Individual Donation
T019881,2025-01-17,Expense,Travel,-26189,V120,,P009,G025,Uttar Pradesh,Cheque,Pending,Travel
T019882,2024-08-03,Income,International NGO,4011878,,,P011,G007,Delhi,Bank Transfer,Pending,International NGO
T019883,2025-03-17,Expense,Rent,-149333,V065,,P004,G015,Maharashtra,UPI,Completed,Rent
T019884,2025-07-04,Income,Government Grant,29994217,,,P008,G008,Delhi,Bank Transfer,Pending,Government Grant
T019885,2024-07-27,Expense,Nutrition Kits,-324546,V076,,P006,G019,Rajasthan,RTGS,Pending,Nutrition Kits
T019886,2025-11-02,Expense,Salary,-112609,,E039,P004,G021,Uttar Pradesh,UPI,Completed,Salary
